input_id,input_id_type,inchikey,mapping_confidence
64953-12-4(2),CASRN,JWCSIUVGFCSJCK-UHFFFAOYSA-N,inchi
"65-23-6(4), 58-56-0(2)",CASRN,LXNHXLLTXMVWPM-UHFFFAOYSA-N,inchi
65-29-2(2),CASRN,OZLPUNFFCJDMJD-UHFFFAOYSA-N,inchi
65-45-2(6),CASRN,SKZKKFZAGNVIMN-UHFFFAOYSA-N,inchi
65-86-1(4),CASRN,PXQPEWDEAKTCGB-UHFFFAOYSA-N,inchi
65002-17-7(4),CASRN,VUAFHZCUKUDDBC-UHFFFAOYSA-N,inchi
65039-10-3(2),CASRN,WWVMHGUBIOZASN-UHFFFAOYSA-N,inchi
65055-17-6(2),CASRN,DLZUHSFUBZTBQZ-UHFFFAOYSA-N,inchi
651-06-9(2),CASRN,GPTONYMQFTZPKC-UHFFFAOYSA-N,inchi
65141-46-0(2),CASRN,LBHIOVVIQHSOQN-UHFFFAOYSA-N,inchi
6515-38-4(2),CASRN,WCYYAQFQZQEUEN-UHFFFAOYSA-N,inchi
652-67-5(2),CASRN,KLDXJTOLSGUMSJ-UHFFFAOYSA-N,inchi
6521-29-5(4),CASRN,ZNSSPLQZSUWFJT-UHFFFAOYSA-N,inchi
65391-42-6(2),CASRN,VGGGPCQERPFHOB-UHFFFAOYSA-N,inchi
65405-77-8(2),CASRN,IEPWIPZLLIOZLU-ARJAWSKDSA-N,inchi
654055-01-3(2),CASRN,JUVPWBCCVAWDJF-UHFFFAOYSA-N,inchi
654058-04-5(2),CASRN,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,inchi
65416-14-0(2),CASRN,VSBHYRPUJHEOBE-UHFFFAOYSA-N,inchi
65473-14-5(2),CASRN,OZGNYLLQHRPOBR-DHZHZOJOSA-N,inchi
655-35-6(2),CASRN,KLOIYEQEVSIOOO-UHFFFAOYSA-N,inchi
65505-17-1(2),CASRN,SRUTWBWLFKSTIS-UHFFFAOYSA-N,inchi
65513-72-6(2),CASRN,GWOFUCIGLDBNKM-UHFFFAOYSA-N,inchi
65576-45-6(2),CASRN,VSWBSWWIRNCQIJ-UHFFFAOYSA-N,inchi
65589-70-0(2),CASRN,XSIOKTWDEOJMGG-UHFFFAOYSA-O,inchi
6559-91-7(2),CASRN,YVCVYCSAAZQOJI-UHFFFAOYSA-N,inchi
65646-68-6(4),CASRN,AKJHMTWEGVYYSE-FXILSDISSA-N,inchi
6577-41-9(2),CASRN,AXWZZEWIGNYBGA-UHFFFAOYSA-N,inchi
6579-54-0(2),CASRN,WGGKQIKICKLWGN-UHFFFAOYSA-N,inchi
65894-82-8(2),CASRN,FLBOQJFNAYJWIA-UHFFFAOYSA-N,inchi
659-70-1(2),CASRN,XINCECQTMHSORG-UHFFFAOYSA-N,inchi
66-22-8(4),CASRN,SGLPRIIINMCHCW-UHFFFAOYSA-N,inchi
66-25-1(4),CASRN,JARKCYVAAOWBJS-UHFFFAOYSA-N,inchi
66-27-3(4),CASRN,MBABOKRGFJTBAE-UHFFFAOYSA-N,inchi
"66-71-7(4), 18851-33-7(2)",CASRN,DGEZNRSVGBDHLK-UHFFFAOYSA-N,inchi
66-72-8(2),CASRN,RADKZDMFGJYCBB-UHFFFAOYSA-N,inchi
66-75-1(2),CASRN,YKPXESVABPNVOR-UHFFFAOYSA-N,inchi
66-76-2(2),CASRN,HIZKPJUTKKJDGA-UHFFFAOYSA-N,inchi
66-81-9(6),CASRN,YPHMISFOHDHNIV-UHFFFAOYSA-N,inchi
"66-84-2(2), 1772-03-8(2)",CASRN,MSWZFWKMSRAUBD-UHFFFAOYSA-N,inchi
"660-68-4(2), 109-89-7(2)",CASRN,HPNMFZURTQLUMO-UHFFFAOYSA-N,inchi
6606-59-3(2),CASRN,SAPGBCWOQLHKKZ-UHFFFAOYSA-N,inchi
66063-05-6(2),CASRN,OGYFATSSENRIKG-UHFFFAOYSA-N,inchi
66072-38-6(2),CASRN,IGZBSJAMZHNHKE-UHFFFAOYSA-N,inchi
66085-59-4(2),CASRN,SVMHYHIZWOJKDL-UHFFFAOYSA-N,inchi
661-19-8(2),CASRN,NOPFSRXAKWQILS-UHFFFAOYSA-N,inchi
6610-29-3(2),CASRN,PTVZQOAHCSKAAS-UHFFFAOYSA-N,inchi
66104-23-2(2),CASRN,YEHCICAEULNIGD-UHFFFAOYSA-N,inchi
66108-95-0(2),CASRN,NTHXOOBQLCIOLC-UHFFFAOYSA-N,inchi
6620-60-6(2),CASRN,DGMKFQYCZXERLX-UHFFFAOYSA-N,inchi
66215-27-8(6),CASRN,LVQDKIWDGQRHTE-UHFFFAOYSA-N,inchi
"66230-04-4(2), 51630-58-1(4)",CASRN,NYPJDWWKZLNGGM-UHFFFAOYSA-N,inchi
6624-73-3(2),CASRN,UMNVFYKZOXQOLL-UHFFFAOYSA-N,inchi
66246-88-6(2),CASRN,WKBPZYKAUNRMKP-UHFFFAOYSA-N,inchi
6625-46-3(2),CASRN,GWWYFEYLWLUZFT-QURGRASLSA-N,inchi
66309-69-1(2),CASRN,QYQDKDWGWDOFFU-UHFFFAOYSA-N,inchi
6632-68-4(2),CASRN,KGNDAYADNQJAGL-UHFFFAOYSA-N,inchi
66332-96-5(2),CASRN,PTCGDEVVHUXTMP-UHFFFAOYSA-N,inchi
66346-01-8(2),CASRN,ILQGIJDYSLHIOX-UHFFFAOYSA-N,inchi
66357-35-5(4),CASRN,SYNOVMDJYWJCON-UHFFFAOYSA-N,inchi
664-95-9(2),CASRN,RIGBPMDIGYBTBJ-UHFFFAOYSA-N,inchi
6640-24-0(2),CASRN,VHFVKMTVMIZMIK-UHFFFAOYSA-N,inchi
66455-29-6(2),CASRN,DVEKCXOJTLDBFE-UHFFFAOYSA-O,inchi
66456-53-9(2),CASRN,RLXONRYGFSAXHK-UHFFFAOYSA-N,inchi
66575-29-9(4),CASRN,OHCQJHSOBUTRHG-UHFFFAOYSA-N,inchi
66644-81-3(2),CASRN,RYJXBGGBZJGVQF-UHFFFAOYSA-N,inchi
6665-83-4(2),CASRN,GPZYYYGYCRFPBU-UHFFFAOYSA-N,inchi
6665-86-7(2),CASRN,MQGPSCMMNJKMHQ-UHFFFAOYSA-N,inchi
6673-35-4(2),CASRN,DURULFYMVIFBIR-UHFFFAOYSA-N,inchi
66734-13-2(2),CASRN,DJHCCTTVDRAMEH-UHFFFAOYSA-N,inchi
6674-22-2(2),CASRN,GQHTUMJGOHRCHB-UHFFFAOYSA-N,inchi
66794-74-9(2),CASRN,PJWPNDMDCLXCOM-UHFFFAOYSA-N,inchi
668-94-0(2),CASRN,CPHGOBGXZQKCKI-UHFFFAOYSA-N,inchi
66803-19-8(2),CASRN,DNYGXMICFMACRA-UHFFFAOYSA-N,inchi
66852-54-8(2),CASRN,BDSYKGHYMJNPAB-UHFFFAOYSA-N,inchi
66871-56-5(2),CASRN,RRHJHSBDJDZUGL-UHFFFAOYSA-N,inchi
66898-62-2(2),CASRN,ANMLJLFWUCQGKZ-UHFFFAOYSA-N,inchi
668981-02-0(2),CASRN,UACOXBQBNWQWOK-UHFFFAOYSA-N,inchi
66985-17-9(4),CASRN,OEXHQOGQTVQTAT-UHFFFAOYSA-N,inchi
"67-03-8(2), 532-43-4(2)",CASRN,JZRWCGZRTZMZEH-UHFFFAOYSA-N,inchi
67-16-3(2),CASRN,GFEGEDUIIYDMOX-BMJUYKDLSA-N,inchi
67-28-7(2),CASRN,ACFHHZJOAUZSJU-XBXARRHUSA-N,inchi
67-30-1(2),CASRN,PPJYSSNKSXAVDB-UHFFFAOYSA-N,inchi
67-42-5(2),CASRN,DEFVIWRASFVYLL-UHFFFAOYSA-N,inchi
67-43-6(2),CASRN,QPCDCPDFJACHGM-UHFFFAOYSA-N,inchi
67-45-8(2),CASRN,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,inchi
67-47-0(4),CASRN,NOEGNKMFWQHSLB-UHFFFAOYSA-N,inchi
67-52-7(2),CASRN,HNYOPLTXPVRDBG-UHFFFAOYSA-N,inchi
67-56-1(4),CASRN,OKKJLVBELUTLKV-UHFFFAOYSA-N,inchi
67-63-0(4),CASRN,KFZMGEQAYNKOFK-UHFFFAOYSA-N,inchi
67-64-1(4),CASRN,CSCPPACGZOOCGX-UHFFFAOYSA-N,inchi
67-66-3(4),CASRN,HEDRZPFGACZZDS-UHFFFAOYSA-N,inchi
67-68-5(2),CASRN,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,inchi
67-72-1(2),CASRN,VHHHONWQHHHLTI-UHFFFAOYSA-N,inchi
67-73-2(4),CASRN,FEBLZLNTKCEFIT-UHFFFAOYSA-N,inchi
67-78-7(2),CASRN,XGMPVBXKDAHORN-UHFFFAOYSA-N,inchi
67-96-9(2),CASRN,ILYCWAKSDCYMBB-ZJGOHBTISA-N,inchi
67-97-0(4),CASRN,QYSXJUFSXHHAJI-GGULSIJQSA-N,inchi
670-54-2(2),CASRN,NLDYACGHTUPAQU-UHFFFAOYSA-N,inchi
6700-34-1(2),CASRN,MKXZASYAUGDDCJ-UHFFFAOYSA-N,inchi
6701-13-9(2),CASRN,LRZPQLZONWIQOJ-UHFFFAOYSA-N,inchi
67024-46-8(2),CASRN,KWJPCZGVGLPKMD-UHFFFAOYSA-N,inchi
67028-40-4(2),CASRN,UMNOIMVMNARUSB-UHFFFAOYSA-N,inchi
6707-60-4(2),CASRN,MRMOPGVGWFNHIN-UHFFFAOYSA-N,inchi
671-95-4(2),CASRN,NENBAISIHCWPKP-UHFFFAOYSA-N,inchi
6711-48-4(2),CASRN,BXYVQNNEFZOBOZ-UHFFFAOYSA-N,inchi
67121-76-0(2),CASRN,OBWGMKKHCLHVIE-UHFFFAOYSA-N,inchi
67151-63-7(2),CASRN,NWDRKFORNVPWLY-UHFFFAOYSA-N,inchi
672-87-7(2),CASRN,NHTGHBARYWONDQ-UHFFFAOYSA-N,inchi
67227-56-9(2),CASRN,TVURRHSHRRELCG-UHFFFAOYSA-N,inchi
6724-53-4(2),CASRN,CYXKNKQEMFBLER-UHFFFAOYSA-N,inchi
67268-43-3(2),CASRN,NTNZDKLXIBVSQQ-UHFFFAOYSA-N,inchi
6728-26-3(4),CASRN,MBDOYVRWFFCFHM-SNAWJCMRSA-N,inchi
673-31-4(2),CASRN,CAMYKONBWHRPDD-UHFFFAOYSA-N,inchi
673-84-7(4),CASRN,GQVMHMFBVWSSPF-SOYUKNQTSA-N,inchi
"6734-80-1(2), 137-42-8(2)",CASRN,HYVVJDQGXFXBRZ-UHFFFAOYSA-N,inchi
67392-87-4(2),CASRN,METQSPRSQINEEU-UHFFFAOYSA-N,inchi
"6740-88-1(4), 33643-49-1(2), 33643-46-8(2)",CASRN,YQEZLKZALYSWHR-UHFFFAOYSA-N,inchi
6742-54-7(2),CASRN,XBEADGFTLHRJRB-UHFFFAOYSA-N,inchi
67469-78-7(2),CASRN,NAUWTFJOPJWYOT-UHFFFAOYSA-N,inchi
67485-29-4(2),CASRN,IQVNEKKDSLOHHK-FNCQTZNRSA-N,inchi
67564-91-4(2),CASRN,RYAUSSKQMZRMAI-UHFFFAOYSA-N,inchi
"676-46-0(2), 6915-15-7(4)",CASRN,BJEPYKJPYRNKOW-UHFFFAOYSA-N,inchi
676116-04-4(2),CASRN,SRAQFALNAGNAQE-UHFFFAOYSA-N,inchi
67634-00-8(2),CASRN,XCWPXUNHSPOFGV-UHFFFAOYSA-N,inchi
67651-34-7(6),CASRN,RESKVBRHSNTJNG-UHFFFAOYSA-N,inchi
67674-36-6(2),CASRN,GCIRJCKOUVCUBZ-OFALOCIGSA-N,inchi
6770-38-3(2),CASRN,DAJPMKAQEUGECW-UHFFFAOYSA-N,inchi
67701-03-5(2),CASRN,KEMQGTRYUADPNZ-UHFFFAOYSA-N,inchi
67715-80-4(2),CASRN,GKGOLPMYJJXRGD-UHFFFAOYSA-N,inchi
67747-09-5(4),CASRN,TVLSRXXIMLFWEO-UHFFFAOYSA-N,inchi
67786-14-5(2),CASRN,DIAXRUOBYBLEJE-GHVJWSGMSA-N,inchi
678-26-2(2),CASRN,NJCBUSHGCBERSK-UHFFFAOYSA-N,inchi
678-39-7(2),CASRN,JJUBFBTUBACDHW-UHFFFAOYSA-N,inchi
67814-76-0(2),CASRN,UDIIBEDMEYAVNG-UHFFFAOYSA-N,inchi
67874-72-0(2),CASRN,YEVACTAGDANHRH-UHFFFAOYSA-N,inchi
67883-79-8(2),CASRN,JNWQKXUWZWKUAY-JQEGGOPCSA-N,inchi
6789-88-4(2),CASRN,UUGLJVMIFJNVFH-UHFFFAOYSA-N,inchi
6790-58-5(2),CASRN,YPZUZOLGGMJZJO-UHFFFAOYSA-N,inchi
67915-31-5(2),CASRN,BLSQLHNBWJLIBQ-UHFFFAOYSA-N,inchi
67952-65-2(2),CASRN,DNBQBSWEJGAAIY-UHFFFAOYSA-N,inchi
67953-08-6(2),CASRN,IMTMBDXEKMXETQ-UHFFFAOYSA-N,inchi
"68-11-1(4), 5421-46-5(2)",CASRN,CWERGRDVMFNCDR-UHFFFAOYSA-N,inchi
68-12-2(4),CASRN,ZMXDDKWLCZADIW-UHFFFAOYSA-N,inchi
68-22-4(4),CASRN,VIKNJXKGJWUCNN-UHFFFAOYSA-N,inchi
68-22-4(6),CASRN,VIKNJXKGJWUCNN-UHFFFAOYSA-N,inchi
68-23-5(2),CASRN,ICTXHFFSOAJUMG-UHFFFAOYSA-N,inchi
68-23-5(4),CASRN,ICTXHFFSOAJUMG-UHFFFAOYSA-N,inchi
"68-35-9(2), 22199-08-2(4)",CASRN,SEEPANYCNGTZFQ-UHFFFAOYSA-N,inchi
68-36-0(2),CASRN,OTEKOJQFKOIXMU-UHFFFAOYSA-N,inchi
68-41-7(2),CASRN,DYDCUQKUCUHJBH-UHFFFAOYSA-N,inchi
"68-88-2(2), 1244-76-4(2)",CASRN,ZQDWXGKKHFNSQK-UHFFFAOYSA-N,inchi
68-89-3(4),CASRN,LVWZTYCIRDMTEY-UHFFFAOYSA-N,inchi
68-90-6(2),CASRN,CZCHIEJNWPNBDE-UHFFFAOYSA-N,inchi
68-94-0(2),CASRN,FDGQSTZJBFJUBT-UHFFFAOYSA-N,inchi
68-96-2(4),CASRN,DBPWSSGDRRHUNT-UHFFFAOYSA-N,inchi
680-31-9(4),CASRN,GNOIPBMMFNIUFM-UHFFFAOYSA-N,inchi
68039-49-6(2),CASRN,MZZRKEIUNOYYDF-UHFFFAOYSA-N,inchi
6804-7-5(2),CASRN,OVGGLBAWFMIPPY-WUXMJOGZSA-N,inchi
68052-23-3(2),CASRN,FTSXVYQZLNPTCM-UHFFFAOYSA-N,inchi
"68060-64-0(2), 751-97-3(2)",CASRN,PLDZOHPIBZVDLQ-UHFFFAOYSA-N,inchi
6807-17-6(6),CASRN,VHLLJTHDWPAQEM-UHFFFAOYSA-N,inchi
6809-52-5(2),CASRN,HUCXKZBETONXFO-NJFMWZAGSA-N,inchi
681-57-2(2),CASRN,BTUDGPVTCYNYLK-UHFFFAOYSA-N,inchi
681-84-5(2),CASRN,LFQCEHFDDXELDD-UHFFFAOYSA-N,inchi
68157-60-8(2),CASRN,GPXLRLUVLMHHIK-UHFFFAOYSA-N,inchi
68169-03-9(2),CASRN,YSAZPIOUAPMLDG-UHFFFAOYSA-N,inchi
682-01-9(2),CASRN,ZQZCOBSUOFHDEE-UHFFFAOYSA-N,inchi
682-09-7(2),CASRN,BDKDHWOPFRTWPP-UHFFFAOYSA-N,inchi
68201-71-8(1),CASRN,VIZORQUEIQEFRT-UHFFFAOYSA-N,inchi
68291-97-4(2),CASRN,UBQNRHZMVUUOMG-UHFFFAOYSA-N,inchi
68298-46-4(2),CASRN,LMTIGABGABPAGU-UHFFFAOYSA-N,inchi
683-72-7(2),CASRN,WCGGWVOVFQNRRS-UHFFFAOYSA-N,inchi
68302-57-8(2),CASRN,SGRYPYWGNKJSDL-UHFFFAOYSA-N,inchi
6834-98-6(4),CASRN,AGJUUQSLGVCRQA-DBHIOOTNSA-N,inchi
68359-37-5(2),CASRN,QQODLKZGRKWIFG-UHFFFAOYSA-N,inchi
68367-52-2(2),CASRN,LXANPKRCLVQAOG-UHFFFAOYSA-N,inchi
6837-24-7(2),CASRN,PZYDAVFRVJXFHS-UHFFFAOYSA-N,inchi
68373-14-8(2),CASRN,FKENQMMABCRJMK-UHFFFAOYSA-N,inchi
68377-91-3(2),CASRN,BHIAIPWSVYSKJS-UHFFFAOYSA-N,inchi
"68392-35-8(2), 68047-06-3(2)",CASRN,TXUZVZSFRXZGTL-QPLCGJKRSA-N,inchi
684-93-5(2),CASRN,ZRKWMRDKSOPRRS-UHFFFAOYSA-N,inchi
68401-82-1(2),CASRN,NNULBSISHYWZJU-IDUWFGFVSA-N,inchi
6846-50-0(4),CASRN,OMVSWZDEEGIJJI-UHFFFAOYSA-N,inchi
685-91-6(2),CASRN,AJFDBNQQDYLMJN-UHFFFAOYSA-N,inchi
"68515-48-0(4), 28553-12-0(2)",CASRN,HBGGXOJOCNVPFY-UHFFFAOYSA-N,inchi
68515-49-1(2),CASRN,ZVFDTKUVRCTHQE-UHFFFAOYSA-N,inchi
68515-75-3(2),CASRN,DLZBUNUDESZERL-UHFFFAOYSA-N,inchi
68550-75-4(2),CASRN,UIAYVIIHMORPSJ-UHFFFAOYSA-N,inchi
68555-86-2(2),CASRN,DTRJDURRPWBDEY-BQASJOSNSA-N,inchi
68609-96-1(2),CASRN,KEKXMAURKVLACV-UHFFFAOYSA-N,inchi
"68609-97-2(2), 2461-18-9(2)",CASRN,VMSIYTPWZLSMOH-UHFFFAOYSA-N,inchi
6863-58-7(2),CASRN,HHBZZTKMMLDNDN-UHFFFAOYSA-N,inchi
68631-49-2(2),CASRN,RZXIRSKYBISPGF-UHFFFAOYSA-N,inchi
6864-37-5(2),CASRN,IGSBHTZEJMPDSZ-UHFFFAOYSA-N,inchi
686756-87-6(2),CASRN,KCIDXSZMKJKCSV-UHFFFAOYSA-N,inchi
68677-26-9(2),CASRN,DMULVCHRPCFFGV-UHFFFAOYSA-N,inchi
68693-11-8(2),CASRN,YFGHCGITMMYXAQ-UHFFFAOYSA-N,inchi
68694-11-1(2),CASRN,HSMVPDGQOIQYSR-KGENOOAVSA-N,inchi
68767-14-6(2),CASRN,YMBXTVYHTMGZDW-UHFFFAOYSA-N,inchi
68786-66-3(2),CASRN,NQPDXQQQCQDHHW-UHFFFAOYSA-N,inchi
68792-52-9(2),CASRN,ZNOVTXRBGFNYRX-UHFFFAOYSA-N,inchi
688-84-6(4),CASRN,WDQMWEYDKDCEHT-UHFFFAOYSA-N,inchi
6881-94-3(2),CASRN,DJCYDDALXPHSHR-UHFFFAOYSA-N,inchi
68844-77-9(4),CASRN,GXDALQBWZGODGZ-UHFFFAOYSA-N,inchi
68890-66-4(2),CASRN,OIQJEQLSYJSNDS-UHFFFAOYSA-N,inchi
689-11-2(2),CASRN,CBRSBDUOPJQVMP-UHFFFAOYSA-N,inchi
689-67-8(4),CASRN,HNZUNIKWNYHEJJ-FMIVXFBMSA-N,inchi
"6893-26-1(2), 56-86-0(2), 138-15-8(2), 19285-83-7(2)",CASRN,WHUUTDBJXJRKMK-UHFFFAOYSA-N,inchi
68937-41-7(6),CASRN,ANVREEJNGJMLOV-UHFFFAOYSA-N,inchi
68959-20-6(2),CASRN,CZIAHOKVOQSYHN-UHFFFAOYSA-N,inchi
"6898-97-1(2), 56-53-1(4)",CASRN,RGLYKWWBQGJZGM-ISLYRVAYSA-N,inchi
"69-22-7(2), 58-08-2(4)",CASRN,RYYVLZVUVIJVGH-UHFFFAOYSA-N,inchi
69-23-8(2),CASRN,PLDUPXSUYLZYBN-UHFFFAOYSA-N,inchi
69-27-2(2),CASRN,IXWDUZLHWJKVPX-UHFFFAOYSA-N,inchi
69-43-2(2),CASRN,IFFPICMESYHZPQ-UHFFFAOYSA-N,inchi
"69-53-4(4), 7177-48-2(2)",CASRN,AVKUERGKIZMTKX-UHFFFAOYSA-N,inchi
"69-72-7(6), 16283-36-6(2), 54-21-7(2), 2174-16-5(2)",CASRN,YGSDEFSMJLZEOE-UHFFFAOYSA-N,inchi
69-81-8(2),CASRN,XSXCZNVKFKNLPR-SDQBBNPISA-N,inchi
"69-93-2(2), 1198-77-2(2)",CASRN,KLMXEVHMXUCFEP-UHFFFAOYSA-N,inchi
69004-04-2(2),CASRN,VBUNOIXRZNJNAD-UHFFFAOYSA-N,inchi
69014-14-8(2),CASRN,YDDXVAXDYKBWDX-UHFFFAOYSA-N,inchi
69045-78-9(2),CASRN,VLJIVLGVKMTBOD-UHFFFAOYSA-N,inchi
69045-83-6(2),CASRN,XVBWGQSXLITICX-UHFFFAOYSA-N,inchi
69049-06-5(2),CASRN,IDBPHNDTYPBSNI-UHFFFAOYSA-N,inchi
69049-73-6(2),CASRN,RQTOOFIXOKYGAN-UHFFFAOYSA-N,inchi
69056-62-8(2),CASRN,XKFPGUWSSPXXMF-UHFFFAOYSA-N,inchi
6911-51-9(2),CASRN,YOLFWWMPGNMXFI-UHFFFAOYSA-N,inchi
692-13-7(2),CASRN,XSEUMFJMFFMCIU-UHFFFAOYSA-N,inchi
692-86-4(2),CASRN,FXNFFCMITPHEIT-UHFFFAOYSA-N,inchi
6928-67-2(2),CASRN,QJRSPJSHRYYBJL-UHFFFAOYSA-N,inchi
693-07-2(2),CASRN,GBNVXYXIRHSYEG-UHFFFAOYSA-N,inchi
693-13-0(2),CASRN,BDNKZNFMNDZQMI-UHFFFAOYSA-N,inchi
693-23-2(4),CASRN,TVIDDXQYHWJXFK-UHFFFAOYSA-N,inchi
693-58-3(2),CASRN,AYMUQTNXKPEMLM-UHFFFAOYSA-N,inchi
693-67-4(2),CASRN,IKPSIIAXIDAQLG-UHFFFAOYSA-N,inchi
693-95-8(2),CASRN,QMHIMXFNBOYPND-UHFFFAOYSA-N,inchi
693-98-1(6),CASRN,LXBGSDVWAMZHDD-UHFFFAOYSA-N,inchi
69304-47-8(2),CASRN,ODZBBRURCPAEIQ-OWOJBTEDSA-N,inchi
69327-76-0(2),CASRN,PRLVTUNWOQKEAI-UHFFFAOYSA-N,inchi
6933-90-0(2),CASRN,SSMSBSWKLKKXGG-UHFFFAOYSA-N,inchi
69377-81-7(2),CASRN,MEFQWPUMEMWTJP-UHFFFAOYSA-N,inchi
6938-94-9(2),CASRN,ZDQWESQEGGJUCH-UHFFFAOYSA-N,inchi
69388-79-0(2),CASRN,OHPVYKXTRACOSQ-UHFFFAOYSA-N,inchi
694-83-7(4),CASRN,SSJXIUAHEKJCMH-UHFFFAOYSA-N,inchi
6940-78-9(2),CASRN,NIDSRGCVYOEDFW-UHFFFAOYSA-N,inchi
6949-73-1(2),CASRN,GXUBPHMYNSICJC-UHFFFAOYSA-N,inchi
695-06-7(2),CASRN,JBFHTYHTHYHCDJ-UHFFFAOYSA-N,inchi
695-34-1(2),CASRN,ORLGLBZRQYOWNA-UHFFFAOYSA-N,inchi
695-53-4(4),CASRN,JYJFNDQBESEHJQ-UHFFFAOYSA-N,inchi
69542-93-4(2),CASRN,SRPNQDXRVRCTNK-UHFFFAOYSA-N,inchi
69558-55-0(2),CASRN,PSWFFKRAVBDQEG-UHFFFAOYSA-N,inchi
6959-47-3(4),CASRN,NJWIMFZLESWFIM-UHFFFAOYSA-N,inchi
6959-48-4(4),CASRN,CNQCWYFDIQSALX-UHFFFAOYSA-N,inchi
6961-46-2(2),CASRN,OSCTXCOERRNGLW-VOTSOKGWSA-N,inchi
6961-82-6(2),CASRN,JCCBZCMSYUSCFM-UHFFFAOYSA-N,inchi
69648-38-0(2),CASRN,XRISENIKJUKIHD-DHZHZOJOSA-N,inchi
6965-71-5(2),CASRN,LDRYOEIGQCIMEK-UHFFFAOYSA-N,inchi
69655-05-6(6),CASRN,BXZVVICBKDXVGW-UHFFFAOYSA-N,inchi
6968-72-5(2),CASRN,LQYJAVWWKTWWKN-UHFFFAOYSA-N,inchi
697-82-5(2),CASRN,OGRAOKJKVGDSFR-UHFFFAOYSA-N,inchi
69712-56-7(2),CASRN,SRZNHPXWXCNNDU-SDQBBNPISA-N,inchi
698-76-0(2),CASRN,FYTRVXSHONWYNE-UHFFFAOYSA-N,inchi
69806-34-4(2),CASRN,GOCUAJYOYBLQRH-UHFFFAOYSA-N,inchi
69806-40-2(4),CASRN,MFSWTRQUCLNFOM-UHFFFAOYSA-N,inchi
"69806-50-4(2), 79241-46-6(2)",CASRN,VAIZTNZGPYBOGF-UHFFFAOYSA-N,inchi
6981-18-6(2),CASRN,KEEYRKYKLYARHO-UHFFFAOYSA-N,inchi
"69815-49-2(2), 51-41-2(2)",CASRN,SFLSHLFXELFNJZ-UHFFFAOYSA-N,inchi
6983-79-5(2),CASRN,PETQSXXQDKKRJS-OWLMNNLMSA-N,inchi
69852-45-5(2),CASRN,YALMGFWDBZZMMB-UHFFFAOYSA-N,inchi
6988-21-2(2),CASRN,SDKQRNRRDYRQKY-UHFFFAOYSA-N,inchi
699-12-7(2),CASRN,KWWZHCSQVRVQGF-UHFFFAOYSA-N,inchi
69956-77-0(2),CASRN,AUZUGWXLBGZUPP-GXDHUFHOSA-N,inchi
69975-86-6(2),CASRN,HWXIGFIVGWUZAO-UHFFFAOYSA-N,inchi
70-00-8(2),CASRN,VSQQQLOSPVPRAZ-UHFFFAOYSA-N,inchi
70-07-5(2),CASRN,ZMNSRFNUONFLSP-UHFFFAOYSA-N,inchi
70-11-1(2),CASRN,LIGACIXOYTUXAW-UHFFFAOYSA-N,inchi
70-18-8(2),CASRN,RWSXRVCMGQZWBV-UHFFFAOYSA-N,inchi
70-25-7(2),CASRN,VZUNGTLZRAYYDE-UHFFFAOYSA-N,inchi
70-30-4(6),CASRN,ACGUYXCXAPNIKK-UHFFFAOYSA-N,inchi
70-34-8(4),CASRN,LOTKRQAVGJMPNV-UHFFFAOYSA-N,inchi
70-55-3(4),CASRN,LMYRWZFENFIFIT-UHFFFAOYSA-N,inchi
70-70-2(2),CASRN,RARSHUDCJQSEFJ-UHFFFAOYSA-N,inchi
70018-51-8(2),CASRN,BHZFZYLBVSWUMT-UHFFFAOYSA-N,inchi
7005-47-2(2),CASRN,XRIBIDPMFSLGFS-UHFFFAOYSA-N,inchi
7007-96-7(2),CASRN,YLWYNCPRXFCNLQ-CPBVQVPNSA-N,inchi
701-64-4(2),CASRN,CMPQUABWPXYYSH-UHFFFAOYSA-N,inchi
7011-83-8(2),CASRN,ALWUKGXLBSQSMA-UHFFFAOYSA-N,inchi
70124-77-5(2),CASRN,GBIHOLCMZGAKNG-UHFFFAOYSA-N,inchi
702-23-8(2),CASRN,AUWDOZOUJWEPBA-UHFFFAOYSA-N,inchi
70321-85-6(2),CASRN,GRLSWESXIFWOBF-UHFFFAOYSA-N,inchi
70321-86-7(2),CASRN,OLFNXLXEGXRUOI-UHFFFAOYSA-N,inchi
70362-47-9(2),CASRN,XBTHILIDLBPRPM-UHFFFAOYSA-N,inchi
70374-39-9(2),CASRN,QOFQTBTZCJVITI-UHFFFAOYSA-N,inchi
70424-69-0(1),CASRN,BQENMISTWGTJIJ-UHFFFAOYSA-N,inchi
70458-95-6(2),CASRN,FHFYDNQZQSQIAI-UHFFFAOYSA-N,inchi
70458-96-7(4),CASRN,OGJPXUAPXNRGGI-UHFFFAOYSA-N,inchi
705-60-2(2),CASRN,WGSVFWFSJDAYBM-BQYQJAHWSA-N,inchi
705-86-2(2),CASRN,GHBSPIPJMLAMEP-UHFFFAOYSA-N,inchi
70568-60-4(2),CASRN,NUANGSLQWFBVEH-UHFFFAOYSA-N,inchi
706-14-9(2),CASRN,IFYYFLINQYPWGJ-UHFFFAOYSA-N,inchi
7060-74-4(2),CASRN,RZPAKFUAFGMUPI-UHFFFAOYSA-N,inchi
