gene,value
ID2,3.8351056575775146
IDE,0.044940218329429626
IER3,-0.40156248211860657
IFNAR1,-0.5616052150726318
IFRD2,-0.09381900727748871
IGF1R,-0.19675296545028687
IGF2BP2,-0.3984220325946808
IGF2R,0.7784918546676636
IGFBP3,1.3907588720321655
IGHMBP2,-0.5159968733787537
IKBKAP,0.7400395274162292
IKBKB,-0.09288794547319412
IKBKE,-0.1361822485923767
IKZF1,-0.8990246057510376
IL13RA1,0.6703672409057617
IL1B,-0.6827596426010132
IL4R,-0.5491420030593872
ILK,0.19452205300331116
INPP1,2.4033169746398926
INPP4B,0.9593432545661926
INSIG1,-0.22264856100082397
INTS3,0.4924982786178589
IPO13,-0.5319826006889343
IQGAP1,0.15050053596496582
ISOC1,0.2823352515697479
ITFG1,1.1494823694229126
ITGAE,0.18863356113433838
ITGB1BP1,-1.9662410020828247
ITGB5,0.6287176012992859
JADE2,0.012495249509811401
JMJD6,-0.34266865253448486
JUN,-0.6886188983917236
KAT6A,-0.6716148853302002
KAT6B,-1.0147284269332886
KCNK1,-0.49242186546325684
KCTD5,0.029878459870815277
KDELR2,0.8021602034568787
KDM3A,1.0026793479919434
KDM5A,1.309736967086792
KDM5B,-0.02189500629901886
KEAP1,0.15067058801651
KIAA0100,-0.06410646438598633
KIAA0196,-0.8164761066436768
KIAA0355,-0.25213655829429626
KIAA0753,-0.39684176445007324
KIAA0907,0.04490804672241211
KIAA1033,1.0505083799362183
KIF14,0.319298654794693
KIF1BP,0.48590755462646484
KIF20A,1.1425766944885254
KIF2C,1.0234510898590088
KIF5C,1.25880765914917
KIT,-0.14674112200737
KLHDC2,0.2805241346359253
KLHL21,0.8574143648147583
KLHL9,0.513237714767456
KTN1,0.6333049535751343
LAGE3,-2.109736442565918
LAMA3,1.015044927597046
LAP3,-0.20095199346542358
LBR,0.5269098281860352
LGALS8,-0.7105610966682434
LGMN,0.7274652719497681
LIG1,0.7405520677566528
LIPA,0.4870487153530121
LOXL1,0.5571762919425964
LPAR2,-1.0335772037506104
LPGAT1,0.5185867547988892
LRP10,0.3697107434272766
LRPAP1,0.393105149269104
LRRC16A,0.5021756291389465
LRRC41,-0.5258863568305969
LSM5,-0.31186556816101074
LSM6,0.5131418704986572
LSR,0.09254509210586548
LYN,0.15588368475437164
LYPLA1,-1.639525294303894
LYRM1,-0.018136069178581238
MACF1,0.5048659443855286
MALT1,-0.2978535294532776
MAMLD1,1.0250293016433716
MAN2B1,0.47898340225219727
MAP2K5,-0.22263427078723907
MAP3K4,1.064358115196228
MAP4K4,-0.3589878976345062
MAP7,-0.10161904990673065
MAPK13,-1.7416833639144897
MAPK1IP1L,-0.014522120356559753
MAPK9,0.3907986283302307
MAPKAPK2,-0.12319884449243546
MAPKAPK3,-0.561898946762085
MAPKAPK5,0.32332542538642883
MAST2,-0.15743359923362732
MAT2A,-1.0430558919906616
MBNL1,1.2697772979736328
MBNL2,1.7296466827392578
MBOAT7,-0.5521259903907776
MBTPS1,0.20973828434944153
MCM3,0.45087313652038574
MCOLN1,-0.3437744081020355
MCUR1,-0.03724661469459534
ME2,1.737826943397522
MEF2C,-0.5887179970741272
MELK,1.712662935256958
MEST,-0.6473467350006104
METRN,-0.679513692855835
MFSD10,-2.438951015472412
MICALL1,-0.10674241185188293
MIF,0.8250086307525635
MKNK1,-0.40955501794815063
MLEC,0.9319581985473633
MLLT11,-0.016942813992500305
MMP1,-0.020699188113212585
MMP2,-0.5416536331176758
MNAT1,-1.020045280456543
MOK,-0.5114126205444336
MPC2,-0.5989954471588135
MPZL1,-0.7742332816123962
MRPL12,0.39091256260871887
MRPL19,0.09482820332050323
MRPS16,-0.3286135196685791
MRPS2,0.8828258514404297
MSH6,1.6439194679260254
MSRA,0.2922971844673157
MTA1,0.08045856654644012
MTERF3,-2.696084976196289
MTF2,-0.07690639793872833
MTFR1,0.11931386590003967
MTHFD2,-0.41935569047927856
MUC1,0.7627617120742798
MVP,-0.15103784203529358
MYBL2,-0.8493443727493286
MYC,0.8408563137054443
MYCBP,-0.5047522187232971
MYCBP2,0.4104808568954468
MYL9,-0.42501401901245117
MYLK,0.47348925471305847
MYO10,-0.10091914236545563
NARFL,-0.04417121410369873
NCAPD2,-0.5760425329208374
NCK1,1.9128506183624268
NCK2,-0.17863702774047852
NCOA3,-0.42412489652633667
NENF,0.4363248944282532
NET1,-0.07909366488456726
NFATC3,0.202408105134964
NFATC4,-0.14384585618972778
NFE2L2,0.7370674014091492
NFIL3,0.5874874591827393
NFKB2,0.42913785576820374
NFKBIA,-0.47319263219833374
NFKBIB,1.1028096675872803
NFKBIE,-0.6630613803863525
NGRN,-0.17278875410556793
NIPSNAP1,1.0027490854263306
NISCH,-0.2888777256011963
NIT1,-0.22210557758808136
NMT1,-0.43429356813430786
NNT,0.9341654181480408
NOL3,-0.9344038367271423
NOLC1,-0.5997970104217529
NOS3,-1.036271333694458
NOSIP,-1.5473631620407104
NOTCH1,-0.13376840949058533
NPC1,-0.12445691227912903
NPDC1,-0.4472927749156952
NPEPL1,0.7526493072509766
NPRL2,-1.3016769886016846
NR1H2,-0.14608201384544373
NR2F6,-0.8440056443214417
NR3C1,0.56666499376297
NRAS,-0.2091905176639557
NRIP1,-0.6203473806381226
NSDHL,-0.20814719796180725
NT5DC2,0.8844656944274902
NUCB2,0.5283614993095398
NUDCD3,0.1544877588748932
NUDT9,-0.2133650928735733
NUP133,0.44268798828125
NUP62,0.5081092119216919
