gene	value
RHOA	-1.6376396417617798
RNF167	-0.16743627190589905
RNH1	-0.06651106476783752
RNMT	0.3159611225128174
RNPS1	-0.07491859793663025
RPA1	-0.013884276151657104
RPA2	-1.2543691396713257
RPA3	0.33777621388435364
RPIA	0.2127101719379425
RPL39L	0.3690020442008972
RPN1	0.1881476640701294
RPP38	2.415712594985962
RPS5	-0.541475236415863
RPS6	-0.008711770176887512
RPS6KA1	1.5516362190246582
RRAGA	1.2110986709594727
RRP12	0.10440462827682495
RRP1B	-0.453068345785141
RRP8	-0.16330093145370483
RRS1	1.2433162927627563
RSU1	-1.4786205291748047
RTN2	-0.07708454132080078
RUVBL1	0.32575368881225586
S100A13	-0.7486362457275391
S100A4	-0.2366277128458023
SACM1L	0.30950260162353516
SATB1	-0.30756664276123047
SCAND1	-0.00810687243938446
SCARB1	-0.05901794135570526
SCCPDH	-0.5945538878440857
SCP2	-0.075153648853302
SCRN1	0.055880483239889145
SCYL3	0.0139155313372612
SDHB	0.7334769368171692
SENP6	-0.4136195182800293
SERPINE1	-0.4458238184452057
SESN1	0.8072053790092468
SFN	0.501964807510376
SGCB	0.31822067499160767
SH3BP5	-0.16677039861679077
SHB	-0.6598953008651733
SHC1	-0.11114407330751419
SIRT3	-0.917798638343811
SKIV2L	0.09710095822811127
SKP1	-0.5955728888511658
SLC11A2	0.24515730142593384
SLC1A4	-0.23308253288269043
SLC25A13	0.7620487809181213
SLC25A14	-0.17564374208450317
SLC25A4	-0.25972819328308105
SLC25A46	0.02456315979361534
SLC27A3	-0.16216960549354553
SLC2A6	-0.29683077335357666
SLC35A1	0.4387281537055969
SLC35A3	-0.12342765927314758
SLC35B1	0.6261181235313416
SLC35F2	-0.03473449498414993
SLC37A4	0.14798499643802643
SLC5A6	-0.2646292746067047
SMAD3	0.5210312008857727
SMARCA4	-0.08935199677944183
SMARCC1	0.08038371801376343
SMARCD2	0.3014591932296753
SMC1A	2.1694557666778564
SMC3	-0.5872033834457397
SMC4	0.568414568901062
SMNDC1	0.36710619926452637
SNAP25	-0.5997025966644287
SNCA	0.3549429476261139
SNX11	-0.15042419731616974
SNX13	-0.12819498777389526
SNX6	-2.2080368995666504
SNX7	-0.7998183965682983
SOCS2	-0.030420809984207153
SORBS3	-0.14672213792800903
SOX2	-1.0099492073059082
SOX4	-0.2190658152103424
SPAG4	1.1223297119140625
SPAG7	-0.20119240880012512
SPDEF	0.11245718598365784
SPEN	0.5276407599449158
SPP1	-0.7871218323707581
SPR	-0.22886642813682556
SPRED2	-0.2948983907699585
SPTAN1	-0.38597482442855835
SPTLC2	-0.055999815464019775
SQRDL	0.12420345842838287
SQSTM1	0.2625812888145447
SRC	-0.23990023136138916
SSBP2	0.20573636889457703
ST3GAL5	-0.31938934326171875
ST6GALNAC2	1.8611030578613281
ST7	1.5877797603607178
STAMBP	0.26879388093948364
STAP2	-0.04577520489692688
STAT1	-0.7345585823059082
STAT3	1.1110366582870483
STAT5B	0.4210539758205414
STK10	-0.37291863560676575
STK25	0.1436845362186432
STMN1	0.6033031344413757
STUB1	-0.14449766278266907
STX1A	0.2203182727098465
STX4	-0.6580161452293396
STXBP1	-0.4305956959724426
STXBP2	-0.7151034474372864
SUPV3L1	-0.8985739946365356
SUV39H1	0.5906722545623779
SUZ12	0.20767691731452942
SYK	-0.39188605546951294
SYNE2	2.9706058502197266
SYNGR3	-0.2933935225009918
SYPL1	0.5106170177459717
TARBP1	0.060271263122558594
TATDN2	0.4493010342121124
TBC1D31	0.871346652507782
TBC1D9B	0.15377356112003326
TBP	0.5315303206443787
TBPL1	0.29776695370674133
TBX2	1.6060762405395508
TBXA2R	0.12105104327201843
TCEA2	-0.7362910509109497
TCEAL4	-1.0934481620788574
TCERG1	0.5483846664428711
TCFL5	0.07968888431787491
